SEASON YEAR,BLOCK,WEEK,Number of Negative Pools,Number of Positive Pools
2019,70XX W ARMITAGE AVE,28,2,0
2019,70XX W ARMITAGE AVE,29,2,0
2019,70XX W ARMITAGE AVE,30,2,0
2019,70XX W ARMITAGE AVE,31,2,0
2019,70XX W ARMITAGE AVE,32,2,0
2019,70XX W ARMITAGE AVE,33,5,3
2019,70XX W ARMITAGE AVE,34,2,1
2019,70XX W ARMITAGE AVE,35,2,2
2019,70XX W ARMITAGE AVE,36,2,0
2019,70XX W ARMITAGE AVE,37,0,2
2019,70XX W ARMITAGE AVE,38,2,0
2019,70XX W ARMITAGE AVE,39,2,0
2019,71XX N HARLEM AVE,23,2,0
2019,71XX N HARLEM AVE,24,2,0
2019,71XX N HARLEM AVE,25,2,0
2019,71XX N HARLEM AVE,26,2,0
2019,71XX N HARLEM AVE,27,2,0
2019,71XX N HARLEM AVE,28,2,0
2019,71XX N HARLEM AVE,29,2,0
2019,71XX N HARLEM AVE,30,2,0
2019,71XX N HARLEM AVE,31,3,0
2019,71XX N HARLEM AVE,32,2,1
2019,71XX N HARLEM AVE,33,2,0
2019,71XX N HARLEM AVE,34,1,2
2019,71XX N HARLEM AVE,35,1,0
2019,71XX N HARLEM AVE,36,0,1
2019,71XX N HARLEM AVE,37,1,2
2019,71XX N HARLEM AVE,38,2,0
2019,71XX N HARLEM AVE,39,2,1
2019,71XX S SOUTH SHORE DR,23,2,0
2019,71XX S SOUTH SHORE DR,24,3,0
2019,71XX S SOUTH SHORE DR,25,3,0
2019,71XX S SOUTH SHORE DR,26,2,0
2019,71XX S SOUTH SHORE DR,27,1,0
2019,71XX S SOUTH SHORE DR,28,2,0
2019,71XX S SOUTH SHORE DR,29,2,0
2019,71XX S SOUTH SHORE DR,30,3,0
2019,71XX S SOUTH SHORE DR,31,2,0
2019,71XX S SOUTH SHORE DR,32,1,0
2019,71XX S SOUTH SHORE DR,33,3,0
2019,71XX S SOUTH SHORE DR,34,3,0
2019,71XX S SOUTH SHORE DR,35,2,0
2019,71XX S SOUTH SHORE DR,36,2,0
2019,71XX S SOUTH SHORE DR,37,1,1
2019,71XX S SOUTH SHORE DR,38,5,0
2019,71XX S SOUTH SHORE DR,39,1,0
2019,77XX S EBERHART AVE,23,2,0
2019,77XX S EBERHART AVE,24,3,0
2019,77XX S EBERHART AVE,25,2,0
2019,77XX S EBERHART AVE,26,1,0
2019,77XX S EBERHART AVE,27,2,0
2019,77XX S EBERHART AVE,28,2,0
2019,77XX S EBERHART AVE,29,1,1
2019,77XX S EBERHART AVE,30,2,0
2019,77XX S EBERHART AVE,31,2,0
2019,77XX S EBERHART AVE,32,1,1
2019,77XX S EBERHART AVE,33,4,0
2019,77XX S EBERHART AVE,34,1,1
2019,77XX S EBERHART AVE,35,2,0
2019,77XX S EBERHART AVE,36,0,1
2019,77XX S EBERHART AVE,37,2,0
2019,77XX S EBERHART AVE,38,3,0
2019,77XX S EBERHART AVE,39,3,0
2019,82XX S KOSTNER AVE,23,1,0
2019,82XX S KOSTNER AVE,24,2,0
2019,82XX S KOSTNER AVE,25,2,0
2019,82XX S KOSTNER AVE,26,2,0
2019,82XX S KOSTNER AVE,27,2,0
2019,82XX S KOSTNER AVE,28,2,0
2019,82XX S KOSTNER AVE,29,1,0
2019,82XX S KOSTNER AVE,30,2,0
2019,82XX S KOSTNER AVE,31,1,0
2019,82XX S KOSTNER AVE,32,2,0
2019,82XX S KOSTNER AVE,33,2,0
2019,82XX S KOSTNER AVE,34,1,0
2019,82XX S KOSTNER AVE,35,1,1
2019,82XX S KOSTNER AVE,36,2,0
2019,82XX S KOSTNER AVE,37,1,1
2019,82XX S KOSTNER AVE,38,2,0
2019,82XX S KOSTNER AVE,39,3,0
2019,89XX S CARPENTER ST,23,1,0
2019,89XX S CARPENTER ST,24,2,0
2019,89XX S CARPENTER ST,25,2,0
2019,89XX S CARPENTER ST,26,2,0
2019,89XX S CARPENTER ST,27,2,0
2019,89XX S CARPENTER ST,28,2,0
2019,89XX S CARPENTER ST,29,2,0
2019,89XX S CARPENTER ST,30,2,0
2019,89XX S CARPENTER ST,31,2,0
2019,89XX S CARPENTER ST,32,2,0
2019,89XX S CARPENTER ST,33,1,1
2019,89XX S CARPENTER ST,34,2,0
2019,89XX S CARPENTER ST,35,2,0
2019,89XX S CARPENTER ST,36,1,1
2019,89XX S CARPENTER ST,37,1,1
2019,89XX S CARPENTER ST,38,2,0
2019,89XX S CARPENTER ST,39,2,0
2019,89XX S MUSKEGON AVE,24,2,0
2019,89XX S MUSKEGON AVE,25,1,0
2019,89XX S MUSKEGON AVE,26,2,0
2019,89XX S MUSKEGON AVE,27,1,0
2019,89XX S MUSKEGON AVE,28,2,0
2019,89XX S MUSKEGON AVE,29,1,0
2019,89XX S MUSKEGON AVE,30,2,0
2019,89XX S MUSKEGON AVE,31,1,0
2019,89XX S MUSKEGON AVE,32,3,0
2019,89XX S MUSKEGON AVE,33,1,2
2019,89XX S MUSKEGON AVE,34,2,0
2019,89XX S MUSKEGON AVE,35,2,0
2019,89XX S MUSKEGON AVE,36,2,0
2019,89XX S MUSKEGON AVE,37,1,0
2019,89XX S MUSKEGON AVE,38,1,0
2019,89XX S MUSKEGON AVE,39,2,0
2019,91XX W HIGGINS RD,23,3,0
2019,91XX W HIGGINS RD,24,4,0
2019,91XX W HIGGINS RD,25,2,0
2019,91XX W HIGGINS RD,26,2,0
2019,91XX W HIGGINS RD,28,1,0
2019,91XX W HIGGINS RD,29,2,0
2019,91XX W HIGGINS RD,30,1,0
2019,91XX W HIGGINS RD,32,1,0
2019,91XX W HIGGINS RD,33,2,0
2019,91XX W HIGGINS RD,34,2,0
2019,91XX W HIGGINS RD,35,1,1
2019,91XX W HIGGINS RD,36,1,0
2019,91XX W HIGGINS RD,37,1,2
2019,91XX W HIGGINS RD,38,1,0
2019,91XX W HIGGINS RD,39,2,0
2019,9XX W GARFIELD BLVD,23,2,0
2019,9XX W GARFIELD BLVD,24,3,0
2019,9XX W GARFIELD BLVD,25,3,0
2019,9XX W GARFIELD BLVD,26,2,0
2019,9XX W GARFIELD BLVD,27,2,0
2019,9XX W GARFIELD BLVD,28,2,0
2019,9XX W GARFIELD BLVD,29,2,0
2019,9XX W GARFIELD BLVD,30,2,0
2019,9XX W GARFIELD BLVD,31,2,0
2019,9XX W GARFIELD BLVD,32,2,0
2019,9XX W GARFIELD BLVD,33,2,0
2019,9XX W GARFIELD BLVD,34,1,0
2019,9XX W GARFIELD BLVD,35,1,1
2019,9XX W GARFIELD BLVD,36,1,0
2019,9XX W GARFIELD BLVD,37,1,0
2019,9XX W GARFIELD BLVD,38,1,0
2019,9XX W GARFIELD BLVD,39,2,0
2020,100XX W OHARE,24,3,0
2020,100XX W OHARE,25,2,0
2020,100XX W OHARE,26,2,0
2020,100XX W OHARE,27,2,0
2020,100XX W OHARE,30,1,0
2020,100XX W OHARE,31,3,0
2020,100XX W OHARE,32,3,0
2020,100XX W OHARE,33,4,0
2020,100XX W OHARE,34,2,0
2020,100XX W OHARE,35,0,2
2020,100XX W OHARE,36,2,0
2020,100XX W OHARE,37,1,0
2020,100XX W OHARE,38,1,0
2020,100XX W OHARE AIRPORT,24,8,0
2020,100XX W OHARE AIRPORT,25,11,0
2020,100XX W OHARE AIRPORT,26,8,0
2020,100XX W OHARE AIRPORT,27,9,0
2020,100XX W OHARE AIRPORT,28,6,0
2020,100XX W OHARE AIRPORT,29,8,1
2020,100XX W OHARE AIRPORT,30,5,0
2020,100XX W OHARE AIRPORT,31,6,1
2020,100XX W OHARE AIRPORT,32,6,0
2020,100XX W OHARE AIRPORT,33,7,5
2020,100XX W OHARE AIRPORT,34,5,3
2020,100XX W OHARE AIRPORT,35,5,2
2020,100XX W OHARE AIRPORT,36,5,0
2020,100XX W OHARE AIRPORT,37,5,0
2020,100XX W OHARE AIRPORT,38,5,0
2020,100XX W OHARE AIRPORT,39,5,0
2020,100XX W OHARE AIRPORT,40,4,0
2020,101XX S STONY ISLAND AVE,24,2,0
2020,101XX S STONY ISLAND AVE,25,2,0
2020,101XX S STONY ISLAND AVE,26,2,0
2020,101XX S STONY ISLAND AVE,27,2,0
2020,101XX S STONY ISLAND AVE,28,2,0
2020,101XX S STONY ISLAND AVE,29,2,0
2020,101XX S STONY ISLAND AVE,31,1,1
2020,101XX S STONY ISLAND AVE,32,2,0
2020,101XX S STONY ISLAND AVE,33,0,1
2020,101XX S STONY ISLAND AVE,34,1,0
2020,101XX S STONY ISLAND AVE,35,2,0
2020,101XX S STONY ISLAND AVE,36,1,0
2020,101XX S STONY ISLAND AVE,37,1,0
2020,101XX S STONY ISLAND AVE,38,2,0
2020,101XX S STONY ISLAND AVE,39,1,0
2020,101XX S STONY ISLAND AVE,40,1,0
2020,104XX S VINCENNES AVE,24,1,0
2020,104XX S VINCENNES AVE,27,1,0
2020,104XX S VINCENNES AVE,28,1,0
2020,104XX S VINCENNES AVE,30,1,0
2020,104XX S VINCENNES AVE,31,1,0
2020,104XX S VINCENNES AVE,32,1,0
2020,104XX S VINCENNES AVE,34,2,0
2020,104XX S VINCENNES AVE,35,1,0
2020,104XX S VINCENNES AVE,36,1,0
2020,104XX S VINCENNES AVE,37,1,0
2020,109XX S COTTAGE GROVE AVE,24,1,0
2020,109XX S COTTAGE GROVE AVE,26,2,0
2020,109XX S COTTAGE GROVE AVE,27,2,0
2020,109XX S COTTAGE GROVE AVE,29,2,0
2020,109XX S COTTAGE GROVE AVE,30,1,0
2020,109XX S COTTAGE GROVE AVE,32,1,0
2020,109XX S COTTAGE GROVE AVE,33,1,0
2020,109XX S COTTAGE GROVE AVE,34,1,0
2020,109XX S COTTAGE GROVE AVE,35,1,0
2020,109XX S COTTAGE GROVE AVE,36,1,0
2020,109XX S COTTAGE GROVE AVE,39,1,0
2020,109XX S COTTAGE GROVE AVE,40,1,0
2020,10XX E 67TH ST,24,2,0
2020,10XX E 67TH ST,25,1,0
2020,10XX E 67TH ST,26,1,0
2020,10XX E 67TH ST,27,2,0
2020,10XX E 67TH ST,28,1,0
2020,10XX E 67TH ST,29,2,0
2020,10XX E 67TH ST,30,2,0
2020,10XX E 67TH ST,31,1,0
2020,10XX E 67TH ST,32,1,0
2020,10XX E 67TH ST,33,2,0
2020,10XX E 67TH ST,34,1,0
2020,10XX E 67TH ST,35,2,0
2020,10XX E 67TH ST,38,1,0
2020,10XX E 67TH ST,39,1,0
2020,119XX S ASHLAND AVE,24,2,0
2020,119XX S ASHLAND AVE,25,2,0
2020,119XX S ASHLAND AVE,26,2,0
2020,119XX S ASHLAND AVE,27,1,0
2020,119XX S ASHLAND AVE,28,2,0
2020,119XX S ASHLAND AVE,29,2,0
2020,119XX S ASHLAND AVE,30,1,0
2020,119XX S ASHLAND AVE,31,1,0
2020,119XX S ASHLAND AVE,32,1,0
2020,119XX S ASHLAND AVE,33,1,0
2020,119XX S ASHLAND AVE,34,2,0
2020,119XX S ASHLAND AVE,35,1,0
2020,119XX S ASHLAND AVE,36,1,0
2020,119XX S ASHLAND AVE,38,1,0
2020,11XX S CALIFORNIA AVE,24,1,0
2020,11XX S CALIFORNIA AVE,25,2,0
2020,11XX S CALIFORNIA AVE,26,1,0
2020,11XX S CALIFORNIA AVE,27,2,0
2020,11XX S CALIFORNIA AVE,28,1,0
2020,11XX S CALIFORNIA AVE,29,2,0
2020,11XX S CALIFORNIA AVE,30,1,0
2020,11XX S CALIFORNIA AVE,31,1,0
2020,11XX S CALIFORNIA AVE,32,1,0
2020,11XX S CALIFORNIA AVE,33,1,0
2020,11XX S CALIFORNIA AVE,34,3,0
2020,11XX S CALIFORNIA AVE,35,1,0
2020,11XX S CALIFORNIA AVE,36,2,1
2020,11XX S CALIFORNIA AVE,37,2,0
2020,11XX S CALIFORNIA AVE,38,2,0
2020,11XX S CALIFORNIA AVE,39,1,0
2020,11XX W CHICAGO AVE,24,1,0
2020,11XX W CHICAGO AVE,27,1,0
2020,11XX W CHICAGO AVE,28,2,0
2020,11XX W CHICAGO AVE,29,2,0
2020,11XX W CHICAGO AVE,30,1,0
2020,11XX W CHICAGO AVE,31,1,0
2020,11XX W CHICAGO AVE,32,1,0
2020,11XX W CHICAGO AVE,33,1,0
2020,11XX W CHICAGO AVE,34,3,0
2020,11XX W CHICAGO AVE,35,1,0
2020,11XX W CHICAGO AVE,36,1,0
2020,11XX W ROOSEVELT RD,24,2,0
2020,11XX W ROOSEVELT RD,25,2,0
2020,11XX W ROOSEVELT RD,26,2,0
2020,11XX W ROOSEVELT RD,27,2,0
2020,11XX W ROOSEVELT RD,28,2,0
2020,11XX W ROOSEVELT RD,29,2,0
2020,11XX W ROOSEVELT RD,30,2,0
2020,11XX W ROOSEVELT RD,31,2,0
2020,11XX W ROOSEVELT RD,32,3,0
2020,11XX W ROOSEVELT RD,33,2,0
2020,11XX W ROOSEVELT RD,34,3,1
2020,11XX W ROOSEVELT RD,35,4,0
2020,11XX W ROOSEVELT RD,36,2,0
2020,11XX W ROOSEVELT RD,37,2,0
2020,11XX W ROOSEVELT RD,38,2,0
2020,11XX W ROOSEVELT RD,39,1,0
2020,11XX W ROOSEVELT RD,40,1,0
2020,127XX S DOTY AVE,24,1,0
2020,127XX S DOTY AVE,25,2,0
2020,127XX S DOTY AVE,26,2,0
2020,127XX S DOTY AVE,27,1,0
2020,127XX S DOTY AVE,28,1,0
2020,127XX S DOTY AVE,29,2,0
2020,127XX S DOTY AVE,30,1,0
2020,127XX S DOTY AVE,31,1,0
2020,127XX S DOTY AVE,34,0,1
2020,127XX S DOTY AVE,35,1,0
2020,127XX S DOTY AVE,36,1,0
2020,127XX S DOTY AVE,39,1,0
2020,127XX S DOTY AVE,40,1,0
2020,12XX W GREENLEAF AVE,24,1,0
2020,12XX W GREENLEAF AVE,25,1,0
2020,12XX W GREENLEAF AVE,27,1,0
2020,12XX W GREENLEAF AVE,29,1,0
2020,12XX W GREENLEAF AVE,31,1,0
2020,12XX W GREENLEAF AVE,32,1,0
2020,12XX W GREENLEAF AVE,33,1,0
2020,12XX W GREENLEAF AVE,34,3,0
2020,12XX W GREENLEAF AVE,35,1,0
2020,12XX W GREENLEAF AVE,36,1,0
2020,12XX W GREENLEAF AVE,38,1,0
2020,131XX S BRANDON AVE,24,1,0
2020,131XX S BRANDON AVE,25,1,0
2020,131XX S BRANDON AVE,26,1,0
2020,131XX S BRANDON AVE,27,2,0
2020,131XX S BRANDON AVE,28,1,0
2020,131XX S BRANDON AVE,29,2,0
2020,131XX S BRANDON AVE,30,3,0
2020,131XX S BRANDON AVE,31,1,0
2020,131XX S BRANDON AVE,32,1,0
2020,131XX S BRANDON AVE,33,2,0
2020,131XX S BRANDON AVE,34,1,1
2020,131XX S BRANDON AVE,35,3,0
2020,131XX S BRANDON AVE,36,1,0
2020,131XX S BRANDON AVE,38,1,0
2020,131XX S BRANDON AVE,39,1,0
2020,131XX S BRANDON AVE,40,1,0
2020,13XX N LARAMIE AVE,24,2,0
2020,13XX N LARAMIE AVE,25,2,0
2020,13XX N LARAMIE AVE,26,2,0
2020,13XX N LARAMIE AVE,27,1,0
2020,13XX N LARAMIE AVE,29,1,0
2020,13XX N LARAMIE AVE,31,1,0
2020,13XX N LARAMIE AVE,33,1,0
2020,13XX N LARAMIE AVE,35,0,1
2020,13XX N LARAMIE AVE,36,1,0
2020,13XX N LARAMIE AVE,37,1,0
2020,13XX N LARAMIE AVE,38,1,0
2020,13XX N LARAMIE AVE,39,2,0
2020,13XX N LARAMIE AVE,40,2,0
2020,14XX N HUMBOLDT DR,24,1,0
2020,14XX N HUMBOLDT DR,25,2,0
2020,14XX N HUMBOLDT DR,26,1,0
2020,14XX N HUMBOLDT DR,27,2,0
2020,14XX N HUMBOLDT DR,28,1,0
2020,14XX N HUMBOLDT DR,29,1,0
2020,14XX N HUMBOLDT DR,30,1,0
2020,14XX N HUMBOLDT DR,31,2,0
2020,14XX N HUMBOLDT DR,32,2,0
2020,14XX N HUMBOLDT DR,33,2,1
2020,14XX N HUMBOLDT DR,34,2,0
2020,14XX N HUMBOLDT DR,35,1,0
2020,14XX N HUMBOLDT DR,36,1,0
2020,14XX N HUMBOLDT DR,37,1,0
2020,14XX N HUMBOLDT DR,40,1,0
2020,17XX N PULASKI RD,24,2,0
2020,17XX N PULASKI RD,25,2,0
2020,17XX N PULASKI RD,28,1,0
2020,17XX N PULASKI RD,29,1,0
2020,17XX N PULASKI RD,30,1,0
2020,17XX N PULASKI RD,31,1,0
2020,17XX N PULASKI RD,32,1,0
2020,17XX N PULASKI RD,33,2,0
2020,17XX N PULASKI RD,34,0,1
2020,17XX N PULASKI RD,35,1,0
2020,17XX N PULASKI RD,36,1,0
2020,17XX N PULASKI RD,38,1,0
2020,17XX N PULASKI RD,39,2,0
2020,17XX N PULASKI RD,40,1,0
2020,17XX W 95TH ST,24,1,0
2020,17XX W 95TH ST,25,1,0
2020,17XX W 95TH ST,26,2,0
2020,17XX W 95TH ST,27,1,0
2020,17XX W 95TH ST,28,1,0
2020,17XX W 95TH ST,29,1,0
2020,17XX W 95TH ST,30,1,0
2020,17XX W 95TH ST,31,2,0
2020,17XX W 95TH ST,32,1,0
2020,17XX W 95TH ST,33,1,0
2020,17XX W 95TH ST,34,2,0
2020,17XX W 95TH ST,35,1,0
2020,17XX W 95TH ST,36,1,0
2020,17XX W 95TH ST,37,1,0
2020,17XX W 95TH ST,38,1,0
2020,17XX W ADDISON ST,24,1,0
2020,17XX W ADDISON ST,25,2,0
2020,17XX W ADDISON ST,28,1,0
2020,17XX W ADDISON ST,29,2,0
2020,17XX W ADDISON ST,30,1,0
2020,17XX W ADDISON ST,31,2,0
2020,17XX W ADDISON ST,32,2,0
2020,17XX W ADDISON ST,33,1,1
2020,17XX W ADDISON ST,34,1,0
2020,17XX W ADDISON ST,35,1,0
2020,17XX W ADDISON ST,36,1,0
2020,17XX W ADDISON ST,37,1,0
2020,17XX W ADDISON ST,38,1,0
2020,1XX N CENTRAL PARK DR,24,5,0
2020,1XX N CENTRAL PARK DR,25,2,0
2020,1XX N CENTRAL PARK DR,26,3,0
2020,1XX N CENTRAL PARK DR,27,3,0
2020,1XX N CENTRAL PARK DR,28,1,1
2020,1XX N CENTRAL PARK DR,29,4,0
2020,1XX N CENTRAL PARK DR,30,3,0
2020,1XX N CENTRAL PARK DR,31,3,1
2020,1XX N CENTRAL PARK DR,32,2,0
2020,1XX N CENTRAL PARK DR,33,3,0
2020,1XX N CENTRAL PARK DR,34,2,1
2020,1XX N CENTRAL PARK DR,35,1,4
2020,1XX N CENTRAL PARK DR,36,3,0
2020,1XX N CENTRAL PARK DR,37,1,0
2020,1XX N CENTRAL PARK DR,38,2,0
2020,1XX N CENTRAL PARK DR,39,5,0
2020,1XX N CENTRAL PARK DR,40,1,0
2020,21XX N CANNON DR,26,2,0
2020,21XX N CANNON DR,27,1,0
2020,21XX N CANNON DR,28,2,0
2020,21XX N CANNON DR,29,2,0
2020,21XX N CANNON DR,30,2,0
2020,21XX N CANNON DR,31,1,0
2020,21XX N CANNON DR,32,2,0
2020,21XX N CANNON DR,33,2,0
2020,21XX N CANNON DR,34,1,0
2020,21XX N CANNON DR,35,1,0
2020,21XX N CANNON DR,36,3,0
2020,21XX N CANNON DR,38,1,0
2020,21XX N CANNON DR,40,1,0
2020,22XX N CANNON DR,24,2,0
2020,22XX N CANNON DR,25,2,0
2020,22XX N CANNON DR,26,1,0
2020,22XX N CANNON DR,27,3,0
2020,22XX N CANNON DR,28,2,0
2020,22XX N CANNON DR,29,4,0
2020,22XX N CANNON DR,30,4,0
2020,22XX N CANNON DR,31,3,0
2020,22XX N CANNON DR,32,4,0
2020,22XX N CANNON DR,33,3,0
2020,22XX N CANNON DR,34,2,0
2020,22XX N CANNON DR,35,2,0
2020,22XX N CANNON DR,36,2,0
2020,22XX N CANNON DR,37,2,0
2020,22XX W 51ST ST,24,1,0
2020,22XX W 51ST ST,26,2,0
2020,22XX W 51ST ST,27,1,0
2020,22XX W 51ST ST,28,2,0
2020,22XX W 51ST ST,29,2,0
2020,22XX W 51ST ST,30,1,0
2020,22XX W 51ST ST,31,1,0
2020,22XX W 51ST ST,32,2,0
2020,22XX W 51ST ST,33,2,0
2020,22XX W 51ST ST,34,3,0
2020,22XX W 51ST ST,35,2,0
2020,22XX W 51ST ST,36,2,0
2020,22XX W 51ST ST,37,2,0
2020,22XX W 51ST ST,38,0,1
2020,22XX W 51ST ST,39,1,0
2020,22XX W 69TH ST,26,1,0
2020,22XX W 69TH ST,27,2,0
2020,22XX W 69TH ST,28,1,0
2020,22XX W 69TH ST,29,1,0
2020,22XX W 69TH ST,30,1,0
2020,22XX W 69TH ST,31,1,0
2020,22XX W 69TH ST,32,2,0
2020,22XX W 69TH ST,33,1,0
2020,22XX W 69TH ST,34,1,0
2020,22XX W 69TH ST,35,1,0
2020,22XX W 69TH ST,36,1,0
2020,22XX W 69TH ST,37,1,0
2020,22XX W 69TH ST,38,1,0
2020,22XX W 69TH ST,40,1,0
2020,24XX E 105TH ST,24,1,0
2020,24XX E 105TH ST,28,1,0
2020,24XX E 105TH ST,29,2,0
2020,24XX E 105TH ST,30,2,0
2020,24XX E 105TH ST,32,1,0
2020,24XX E 105TH ST,33,1,0
2020,24XX E 105TH ST,34,1,0
2020,24XX E 105TH ST,35,0,1
2020,24XX E 105TH ST,36,1,0
2020,24XX E 105TH ST,37,1,0
2020,24XX E 105TH ST,38,1,0
2020,24XX E 105TH ST,39,1,0
2020,24XX E 105TH ST,40,1,0
2020,25XX S MILLARD AVE,24,1,0
2020,25XX S MILLARD AVE,25,2,0
2020,25XX S MILLARD AVE,26,2,0
2020,25XX S MILLARD AVE,27,1,0
2020,25XX S MILLARD AVE,28,1,0
2020,25XX S MILLARD AVE,29,2,0
2020,25XX S MILLARD AVE,30,1,0
2020,25XX S MILLARD AVE,31,3,0
2020,25XX S MILLARD AVE,32,1,0
2020,25XX S MILLARD AVE,33,1,0
2020,25XX S MILLARD AVE,34,2,0
2020,25XX S MILLARD AVE,35,1,0
2020,25XX S MILLARD AVE,36,1,0
2020,25XX S MILLARD AVE,38,1,0
2020,25XX S MILLARD AVE,39,2,0
2020,25XX W GRAND AVE,24,1,0
2020,25XX W GRAND AVE,25,1,0
2020,25XX W GRAND AVE,26,2,0
2020,25XX W GRAND AVE,27,2,0
2020,25XX W GRAND AVE,28,3,0
2020,25XX W GRAND AVE,29,4,0
2020,25XX W GRAND AVE,30,2,0
2020,25XX W GRAND AVE,31,2,0
2020,25XX W GRAND AVE,32,3,1
2020,25XX W GRAND AVE,33,2,0
2020,25XX W GRAND AVE,34,3,0
2020,25XX W GRAND AVE,35,2,0
2020,25XX W GRAND AVE,36,2,0
2020,25XX W GRAND AVE,37,1,0
2020,25XX W GRAND AVE,38,1,0
2020,25XX W GRAND AVE,39,2,0
2020,25XX W GRAND AVE,40,2,0
2020,28XX N FRANCISCO AVE,24,2,0
2020,28XX N FRANCISCO AVE,25,2,0
2020,28XX N FRANCISCO AVE,26,1,0
2020,28XX N FRANCISCO AVE,27,2,0
2020,28XX N FRANCISCO AVE,28,2,0
2020,28XX N FRANCISCO AVE,30,1,0
2020,28XX N FRANCISCO AVE,31,1,0
2020,28XX N FRANCISCO AVE,32,2,0
2020,28XX N FRANCISCO AVE,33,1,1
2020,28XX N FRANCISCO AVE,34,1,1
2020,28XX N FRANCISCO AVE,35,1,0
2020,28XX N FRANCISCO AVE,36,1,0
2020,28XX N FRANCISCO AVE,38,1,0
2020,28XX N FRANCISCO AVE,39,1,0
2020,35XX W 51ST ST,24,1,0
2020,35XX W 51ST ST,25,1,0
2020,35XX W 51ST ST,26,1,0
2020,35XX W 51ST ST,27,1,0
2020,35XX W 51ST ST,28,1,0
2020,35XX W 51ST ST,29,2,0
2020,35XX W 51ST ST,30,1,0
2020,35XX W 51ST ST,31,1,0
2020,35XX W 51ST ST,32,1,0
2020,35XX W 51ST ST,33,2,0
2020,35XX W 51ST ST,34,1,1
2020,35XX W 51ST ST,35,2,0
2020,35XX W 51ST ST,36,1,0
2020,35XX W 51ST ST,39,1,0
2020,36XX N PITTSBURGH AVE,24,2,0
2020,36XX N PITTSBURGH AVE,25,2,0
2020,36XX N PITTSBURGH AVE,26,2,0
2020,36XX N PITTSBURGH AVE,27,2,0
2020,36XX N PITTSBURGH AVE,28,1,0
2020,36XX N PITTSBURGH AVE,29,2,0
2020,36XX N PITTSBURGH AVE,30,2,0
2020,36XX N PITTSBURGH AVE,31,1,0
2020,36XX N PITTSBURGH AVE,32,1,0
2020,36XX N PITTSBURGH AVE,33,2,0
2020,36XX N PITTSBURGH AVE,34,1,0
2020,36XX N PITTSBURGH AVE,35,1,0
2020,36XX N PITTSBURGH AVE,36,1,0
2020,36XX N PITTSBURGH AVE,37,1,0
2020,36XX N PITTSBURGH AVE,38,0,1
2020,36XX N PITTSBURGH AVE,39,1,0
2020,37XX E 118TH ST,24,2,0
2020,37XX E 118TH ST,25,2,0
2020,37XX E 118TH ST,26,1,0
2020,37XX E 118TH ST,27,1,0
2020,37XX E 118TH ST,28,2,0
2020,37XX E 118TH ST,29,2,0
2020,37XX E 118TH ST,30,3,0
2020,37XX E 118TH ST,31,1,0
2020,37XX E 118TH ST,32,2,0
2020,37XX E 118TH ST,33,1,0
2020,37XX E 118TH ST,34,1,0
2020,37XX E 118TH ST,35,1,0
2020,37XX E 118TH ST,36,1,0
2020,37XX E 118TH ST,38,1,0
2020,37XX S PULASKI RD,24,1,0
2020,37XX S PULASKI RD,25,2,0
2020,37XX S PULASKI RD,26,3,0
2020,37XX S PULASKI RD,27,2,0
2020,37XX S PULASKI RD,28,5,0
2020,37XX S PULASKI RD,29,2,0
2020,37XX S PULASKI RD,30,2,0
2020,37XX S PULASKI RD,31,4,2
2020,37XX S PULASKI RD,32,3,3
2020,37XX S PULASKI RD,33,2,3
2020,37XX S PULASKI RD,34,1,1
2020,37XX S PULASKI RD,35,1,0
2020,37XX S PULASKI RD,36,1,0
2020,37XX S PULASKI RD,37,1,0
2020,37XX S PULASKI RD,38,1,0
2020,39XX N SPRINGFIELD AVE,24,2,0
2020,39XX N SPRINGFIELD AVE,25,2,0
2020,39XX N SPRINGFIELD AVE,26,2,0
2020,39XX N SPRINGFIELD AVE,27,2,0
2020,39XX N SPRINGFIELD AVE,28,2,0
2020,39XX N SPRINGFIELD AVE,29,2,0
2020,39XX N SPRINGFIELD AVE,30,2,0
2020,39XX N SPRINGFIELD AVE,31,2,0
2020,39XX N SPRINGFIELD AVE,32,1,0
2020,39XX N SPRINGFIELD AVE,33,1,0
2020,39XX N SPRINGFIELD AVE,34,2,0
2020,39XX N SPRINGFIELD AVE,35,1,0
2020,39XX N SPRINGFIELD AVE,36,1,0
2020,39XX N SPRINGFIELD AVE,37,1,0
2020,39XX N SPRINGFIELD AVE,38,1,0
2020,39XX N SPRINGFIELD AVE,39,1,0
2020,39XX N SPRINGFIELD AVE,40,1,0
2020,39XX S ASHLAND AVE,24,2,0
2020,39XX S ASHLAND AVE,25,2,0
2020,39XX S ASHLAND AVE,26,2,0
2020,39XX S ASHLAND AVE,27,2,0
2020,39XX S ASHLAND AVE,28,3,0
2020,39XX S ASHLAND AVE,29,5,0
2020,39XX S ASHLAND AVE,30,2,0
2020,39XX S ASHLAND AVE,31,1,1
2020,39XX S ASHLAND AVE,32,1,0
2020,39XX S ASHLAND AVE,33,2,0
2020,39XX S ASHLAND AVE,34,2,0
2020,39XX S ASHLAND AVE,35,2,0
2020,39XX S ASHLAND AVE,36,1,0
2020,39XX S ASHLAND AVE,37,1,0
2020,39XX S ASHLAND AVE,38,1,0
2020,39XX S ASHLAND AVE,39,2,0
2020,3XX W 104TH ST,24,2,0
