"STATION","NAME","DATE","PRCP","TMAX"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-29","0.00","85"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-30","0.00","92"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-07-31","0.16","85"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-01","0.00","90"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-02","0.00","93"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-03","0.00","95"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-04","0.37","93"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-05","0.00","84"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-06","0.00","85"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-07","0.00","92"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-08","0.00","84"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-09","0.05","75"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-10","0.18","76"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-11","0.00","78"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-12","0.00","76"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-13","0.40","69"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-14","0.00","84"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-15","0.00","85"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-16","0.39","76"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-17","0.00","76"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-18","0.00","77"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-19","0.00","79"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-20","0.08","74"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-21","0.00","79"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-22","0.00","85"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-23","0.03","92"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-24","0.00","94"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-25","0.00","93"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-26","0.57","79"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-27","0.00","88"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-28","0.00","86"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-29","0.00","84"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-30","0.00","90"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-08-31","0.00","92"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-01","0.00","75"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-02","0.00","82"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-03","0.00","88"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-04","0.64","90"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-05","0.16","86"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-06","0.00","86"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-07","0.06","78"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-08","0.28","73"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-09","0.00","72"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-10","0.00","75"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-11","0.00","83"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-12","0.00","86"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-13","0.19","71"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-14","0.00","76"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-15","0.00","79"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-16","0.00","77"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-17","0.26","78"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-18","0.00","63"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-19","0.00","73"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-20","0.00","72"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-21","0.15","60"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-22","0.02","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-23","0.00","61"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-24","0.00","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-25","0.00","77"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-26","0.00","68"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-27","0.00","65"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-28","0.00","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-29","0.00","79"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-09-30","0.00","66"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-01","0.00","66"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-02","0.00","69"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-03","0.26","63"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-04","0.12","77"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-05","0.00","50"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-06","0.00","50"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-07","0.00","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-08","0.00","60"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-09","0.17","65"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-10","0.00","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-11","0.02","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-12","0.00","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-13","0.21","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-14","0.77","71"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-15","0.00","60"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-16","0.00","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-17","0.51","68"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-18","0.07","54"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-19","0.02","52"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-20","0.00","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-21","0.00","68"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-22","0.81","65"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-23","0.06","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-24","0.00","78"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-25","0.13","75"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-26","0.00","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-27","0.00","48"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-28","0.00","49"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-29","0.00","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-30","0.00","48"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-10-31","0.00","50"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-01","0.00","54"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-02","0.00","48"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-03","0.00","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-04","0.00","48"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-05","0.00","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-06","0.13","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-07","0.03","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-08","0.00","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-09","0.00","56"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-10","0.22","66"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-11","0.29","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-12","0.00","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-13","0.00","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-14","0.00","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-15","0.00","48"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-16","0.00","54"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-17","0.00","55"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-18","0.00","57"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-19","0.01","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-20","0.00","58"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-21","0.00","54"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-22","0.27","63"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-23","0.00","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-24","0.00","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-25","0.00","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-26","0.00","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-27","0.00","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-28","0.00","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-29","0.00","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-11-30","0.00","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-01","0.00","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-02","0.06","63"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-03","0.00","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-04","0.00","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-05","0.00","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-06","0.00","46"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-07","0.08","46"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-08","0.15","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-09","0.21","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-10","0.00","38"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-11","0.00","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-12","0.00","46"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-13","0.00","49"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-14","0.00","50"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-15","0.34","50"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-16","0.00","49"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-17","0.00","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-18","0.00","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-19","0.08","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-20","1.26","49"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-21","0.01","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-22","0.00","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-23","0.00","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-24","0.00","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-25","0.01","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-26","0.00","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-27","0.00","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-28","0.01","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-29","0.00","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-30","0.00","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2012-12-31","0.00","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-01","0.00","25"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-02","0.00","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-03","0.00","29"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-04","0.00","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-05","0.03","39"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-06","0.00","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-07","0.00","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-08","0.00","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-09","0.00","50"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-10","0.63","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-11","0.30","52"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-12","0.06","53"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-13","0.10","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-14","0.00","25"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-15","0.00","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-16","0.00","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-17","0.00","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-18","0.00","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-19","0.00","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-20","0.00","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-21","0.00","15"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-22","0.00","11"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-23","0.01","23"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-24","0.00","22"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-25","0.06","29"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-26","0.00","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-27","0.58","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-28","0.08","48"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-29","1.33","63"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-30","0.45","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-01-31","0.00","21"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-01","0.02","14"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-02","0.12","23"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-03","0.04","21"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-04","0.19","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-05","0.02","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-06","0.00","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-07","1.07","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-08","0.00","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-09","0.00","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-10","0.29","49"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-11","0.00","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-12","0.00","29"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-13","0.00","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-14","0.00","39"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-15","0.00","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-16","0.00","20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-17","0.00","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-18","0.29","52"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-19","0.00","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-20","0.00","24"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-21","0.07","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-22","0.20","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-23","0.00","28"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-24","0.00","39"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-25","0.00","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-26","0.45","36"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-27","0.18","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-02-28","0.02","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-01","0.02","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-02","0.00","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-03","0.00","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-04","0.00","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-05","0.66","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-06","0.00","34"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-07","0.00","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-08","0.00","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-09","0.04","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-10","0.87","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-11","0.07","48"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-12","0.05","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-13","0.00","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-14","0.00","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-15","0.20","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-16","0.00","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-17","0.00","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-18","0.08","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-19","0.00","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-20","0.00","25"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-21","0.00","33"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-22","0.00","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-23","0.00","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-24","0.01","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-25","0.00","38"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-26","0.00","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-27","0.00","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-28","0.00","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-29","0.00","55"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-30","0.00","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-03-31","0.00","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-01","0.00","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-02","0.00","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-03","0.00","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-04","0.00","58"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-05","0.00","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-06","0.04","70"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-07","0.00","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-08","0.49","64"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-09","0.20","55"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-10","0.94","41"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-11","0.24","46"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-12","0.00","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-13","0.00","45"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-14","0.00","69"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-15","0.36","66"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-16","0.01","58"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-17","2.01","49"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-18","3.54","63"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-19","0.01","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-20","0.00","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-21","0.00","54"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-22","0.00","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-23","0.70","59"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-24","0.04","50"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-25","0.07","51"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-26","0.00","67"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-27","0.00","68"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2013-04-28","0.03","65"
