STATION,NAME,DATE,PRCP,TMAX
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/8/18,0,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/9/18,0.25,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/10/18,0,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/11/18,0.04,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/12/18,0.33,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/13/18,0.91,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/14/18,1.54,83
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/15/18,0,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/16/18,0,79
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/17/18,0,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/18/18,0.1,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/19/18,0.02,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/20/18,0.27,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/21/18,1.96,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/22/18,0,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/23/18,0,80
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/24/18,0,87
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/25/18,0,89
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/26/18,0,90
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/27/18,0,97
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/28/18,0,95
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/29/18,0,87
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/30/18,0.9,86
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/31/18,0,89
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/1/18,0,76
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/2/18,0.31,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/3/18,0,78
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/4/18,0,80
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/5/18,0.01,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/6/18,0.1,79
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/7/18,0,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/8/18,0,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/9/18,1.31,82
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/10/18,1.34,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/11/18,0.1,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/12/18,0,80
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/13/18,0,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/14/18,0,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/15/18,0,89
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/16/18,0.65,92
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/17/18,0,93
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/18/18,0.36,95
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/19/18,0.02,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/20/18,0,77
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/21/18,1.41,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/22/18,1.23,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/23/18,0,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/24/18,0,80
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/25/18,0,78
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/26/18,0.76,84
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/27/18,0.03,80
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/28/18,0,88
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/29/18,0,96
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/30/18,0,94
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/1/18,0.24,94
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/2/18,0,85
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/3/18,0,89
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/4/18,0.01,93
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/5/18,0.02,92
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/6/18,0,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/7/18,0,82
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/8/18,0,88
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/9/18,0,91
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/10/18,0,87
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/11/18,0,87
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/12/18,0,87
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/13/18,0,95
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/14/18,0.26,82
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/15/18,0,91
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/16/18,0.08,93
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/17/18,0,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/18/18,0,80
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/19/18,0.03,87
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/20/18,0.15,78
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/21/18,0.12,79
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/22/18,0.13,76
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/23/18,0,82
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/24/18,0,88
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/25/18,0,90
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/26/18,0.03,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/27/18,0,79
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/28/18,0,82
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/29/18,0.07,83
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/30/18,0,82
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/31/18,0,80
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/1/18,0,85
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/2/18,0,85
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/3/18,0,89
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/4/18,0,97
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/5/18,0,94
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/6/18,0.34,81
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/7/18,2.36,83
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/8/18,0,85
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/9/18,0.43,89
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/10/18,0,83
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/11/18,0,88
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/12/18,0,87
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/13/18,0,89
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/14/18,0,87
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/15/18,0.01,85
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/16/18,0.5,86
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/17/18,0.11,85
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/18/18,0,80
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/19/18,0,86
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/20/18,0.82,79
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/21/18,0.13,78
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/22/18,0,79
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/23/18,0,80
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/24/18,0.04,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/25/18,0.06,86
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/26/18,0,93
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/27/18,0,93
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/28/18,1.39,91
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/29/18,0.42,76
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/30/18,0,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/31/18,0,85
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/1/18,0.16,86
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/2/18,0.02,91
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/3/18,1.79,88
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/4/18,0,92
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/5/18,0.24,91
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/6/18,0.53,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/7/18,0.3,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/8/18,0,69
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/9/18,0,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/10/18,0,74
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/11/18,0,79
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/12/18,0,82
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/13/18,0,78
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/14/18,0,87
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/15/18,0,82
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/16/18,0,89
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/17/18,0,91
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/18/18,0,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/19/18,0.21,76
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/20/18,0,93
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/21/18,0,83
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/22/18,0,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/23/18,0,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/24/18,0,74
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/25/18,0.25,84
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/26/18,0,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/27/18,0,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/28/18,0.07,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/29/18,0.02,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/30/18,0.06,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/1/18,1.56,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/2/18,0.01,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/3/18,0,88
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/4/18,0.04,77
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/5/18,1.24,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/6/18,0.12,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/7/18,0.52,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/8/18,0.15,85
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/9/18,0.01,85
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/10/18,0.35,75
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/11/18,0,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/12/18,0,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/13/18,0,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/14/18,0.07,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/15/18,0.1,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/16/18,0,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/17/18,0,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/18/18,0,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/19/18,0.03,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/20/18,0,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/21/18,0,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/22/18,0,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/23/18,0,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/24/18,0,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/25/18,0,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/26/18,0,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/27/18,0,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/28/18,0.12,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/29/18,0,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/30/18,0.3,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/31/18,0.17,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/1/18,0,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/2/18,0,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/3/18,0.06,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/4/18,0.54,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/5/18,0.37,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/6/18,0.06,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/7/18,0,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/8/18,0,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/9/18,0.13,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/10/18,0,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/11/18,0,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/12/18,0,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/13/18,0,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/14/18,0,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/15/18,0.09,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/16/18,0,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/17/18,0.13,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/18/18,0,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/19/18,0,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/20/18,0,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/21/18,0,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/22/18,0,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/23/18,0.04,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/24/18,0.18,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/25/18,1.2,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/26/18,0.39,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/27/18,0,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/28/18,0.05,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/29/18,0,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/30/18,0,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/1/18,1.13,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/2/18,0.1,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/3/18,0.01,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/4/18,0,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/5/18,0,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/6/18,0,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/7/18,0,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/8/18,0,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/9/18,0,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/10/18,0,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/11/18,0,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/12/18,0,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/13/18,0.15,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/14/18,0.13,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/15/18,0,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/16/18,0,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/17/18,0,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/18/18,0,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/19/18,0,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/20/18,0.1,46
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/21/18,0.05,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/22/18,0,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/23/18,0,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/24/18,0,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/25/18,0,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/26/18,0,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/27/18,0.66,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/28/18,0.08,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/29/18,0.05,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/30/18,0,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/31/18,0.86,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/1/19,0.01,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/2/19,0.01,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/3/19,0,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/4/19,0,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/5/19,0,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/6/19,0,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/7/19,0.44,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/8/19,0,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/9/19,0,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/10/19,0,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/11/19,0,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/12/19,0.12,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/13/19,0.01,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/14/19,0,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/15/19,0,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/16/19,0,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/17/19,0,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/18/19,0.12,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/19/19,0.18,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/20/19,0,14
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/21/19,0,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/22/19,0.18,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/23/19,0.22,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/24/19,0,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/25/19,0.03,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/26/19,0.06,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/27/19,0,11
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/28/19,0.53,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/29/19,0,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/30/19,0,-10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/31/19,0.05,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/1/19,0.02,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/2/19,0,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/3/19,0,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/4/19,0.05,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/5/19,0.31,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/6/19,0.01,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/7/19,0.71,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/8/19,0,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/9/19,0,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/10/19,0.04,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/11/19,0.19,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/12/19,0.35,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/13/19,0.01,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/14/19,0,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/15/19,0,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/16/19,0,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/17/19,0.2,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/18/19,0.06,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/19/19,0,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/20/19,0.09,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/21/19,0,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/22/19,0,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/23/19,0.75,53
